Trade ID,Time,Symbol,Side,Price,Quantity,Total,Fee,Fee Asset,Role,Realized Profit,Net Realized Profit,Cumulative Net Realized Profit,Stat Type,Transfer Amount,walletBalance,marginBalance,markPrice,calculatedPnL
5340147271,2024-09-01 12:00:08,BTCUSDT,Buy,58198.1,0.006,349.1886,0.1745943,USDT,Taker,0.0,-0.1745943,-0.1745943,Trade,,,,,
5341115031,2024-09-01 18:00:05,BTCUSDT,Buy,58084.1,0.005,290.4205,0.14521025,USDT,Taker,0.0,-0.14521025,-0.31980455,Trade,,,,,
5343531268,2024-09-02 12:00:11,BTCUSDT,Buy,58405.1,0.001,58.4051,0.02920255,USDT,Taker,0.0,-0.02920255,-0.3490071,Trade,,,,,
5343531269,2024-09-02 12:00:11,BTCUSDT,Buy,58405.1,0.001,58.4051,0.02920255,USDT,Taker,0.0,-0.02920255,-0.37820965,Trade,,,,,
5343531312,2024-09-02 12:00:12,BTCUSDT,Buy,58408.1,0.002,116.8162,0.0584081,USDT,Taker,0.0,-0.0584081,-0.43661775,Trade,,,,,
5343531333,2024-09-02 12:00:14,BTCUSDT,Sell,58408.6,0.015,876.129,0.4380645,USDT,Taker,2.8935,2.4554355,2.01881775,Trade,,,,,
5344192580,2024-09-02 18:00:05,BTCUSDT,Buy,58491.3,0.005,292.4565,0.14622825,USDT,Taker,0.0,-0.14622825,1.8725895000000001,Trade,,,,,
5344192602,2024-09-02 18:00:06,BTCUSDT,Buy,58488.6,0.005,292.443,0.1462215,USDT,Taker,0.0,-0.1462215,1.7263680000000001,Trade,,,,,
5344335480,2024-09-02 20:25:52,BTCUSDT,Buy,58547.3,0.019,1112.3987,0.55619935,USDT,Taker,0.0,-0.55619935,1.1701686500000001,Trade,,,,,
5344338507,2024-09-02 20:29:11,BTCUSDT,Buy,58490.3,0.017,994.3351,0.49716755,USDT,Taker,0.0,-0.49716755,0.6730011000000001,Trade,,,,,
5344338851,2024-09-02 20:30:22,BTCUSDT,Buy,58487.1,0.013,760.3323,0.38016615,USDT,Taker,0.0,-0.38016615,0.29283495000000015,Trade,,,,,
5344797192,2024-09-03 00:00:16,BTCUSDT,Sell,59117.9,0.038,2246.4802,1.1232401,USDT,Taker,23.18032203,22.05708193,22.34991688,Trade,,,,,
5344797193,2024-09-03 00:00:16,BTCUSDT,Sell,59117.9,0.002,118.2358,0.0591179,USDT,Taker,1.22001694,1.16089904,23.51081592,Trade,,,,,
5344797194,2024-09-03 00:00:16,BTCUSDT,Sell,59117.9,0.019,1123.2401,0.56162005,USDT,Taker,11.59016101,11.028540959999999,34.53935688,Trade,,,,,
5345218291,2024-09-03 03:55:09,BTCUSDT,Buy,59075.8,0.002,118.1516,0.0590758,USDT,Taker,0.0,-0.0590758,34.48028108,Trade,,,,,
5345218311,2024-09-03 03:55:10,BTCUSDT,Buy,59075.8,0.002,118.1516,0.0590758,USDT,Taker,0.0,-0.0590758,34.421205279999995,Trade,,,,,
5345218321,2024-09-03 03:55:11,BTCUSDT,Buy,59075.8,0.002,118.1516,0.0590758,USDT,Taker,0.0,-0.0590758,34.36212947999999,Trade,,,,,
5345218329,2024-09-03 03:55:12,BTCUSDT,Buy,59075.8,0.002,118.1516,0.0590758,USDT,Taker,0.0,-0.0590758,34.30305367999999,Trade,,,,,
5345218343,2024-09-03 03:55:13,BTCUSDT,Buy,59075.8,0.004,236.3032,0.1181516,USDT,Taker,0.0,-0.1181516,34.18490207999999,Trade,,,,,
5345218354,2024-09-03 03:55:14,BTCUSDT,Buy,59075.8,0.006,354.4548,0.1772274,USDT,Taker,0.0,-0.1772274,34.007674679999994,Trade,,,,,
5345218366,2024-09-03 03:55:15,BTCUSDT,Buy,59075.8,0.002,118.1516,0.0590758,USDT,Taker,0.0,-0.0590758,33.94859887999999,Trade,,,,,
5345218444,2024-09-03 03:55:16,BTCUSDT,Buy,59072.1,0.005,295.3605,0.14768025,USDT,Taker,0.0,-0.14768025,33.80091862999999,Trade,,,,,
5345218453,2024-09-03 03:55:17,BTCUSDT,Buy,59072.1,0.002,118.1442,0.0590721,USDT,Taker,0.0,-0.0590721,33.74184652999999,Trade,,,,,
5345218486,2024-09-03 03:55:18,BTCUSDT,Buy,59072.1,0.005,295.3605,0.14768025,USDT,Taker,0.0,-0.14768025,33.59416627999999,Trade,,,,,
5345218564,2024-09-03 03:55:19,BTCUSDT,Buy,59077.4,0.005,295.387,0.1476935,USDT,Taker,0.0,-0.1476935,33.446472779999986,Trade,,,,,
5345218576,2024-09-03 03:55:20,BTCUSDT,Buy,59077.4,0.004,236.3096,0.1181548,USDT,Taker,0.0,-0.1181548,33.32831797999999,Trade,,,,,
5345218610,2024-09-03 03:55:21,BTCUSDT,Buy,59078.1,0.005,295.3905,0.14769525,USDT,Taker,0.0,-0.14769525,33.18062272999999,Trade,,,,,
5345218619,2024-09-03 03:55:22,BTCUSDT,Buy,59078.1,0.012,708.9372,0.3544686,USDT,Taker,0.0,-0.3544686,32.82615412999999,Trade,,,,,
5345218627,2024-09-03 03:55:24,BTCUSDT,Buy,59078.1,0.004,236.3124,0.1181562,USDT,Taker,0.0,-0.1181562,32.70799792999999,Trade,,,,,
5345218630,2024-09-03 03:55:25,BTCUSDT,Buy,59078.1,0.002,118.1562,0.0590781,USDT,Taker,0.0,-0.0590781,32.64891982999999,Trade,,,,,
5345219309,2024-09-03 03:56:25,BTCUSDT,Sell,59078.0,0.064,3780.992,1.890496,USDT,Taker,0.1179,-1.772596,30.87632382999999,Trade,,,,,
5345364524,2024-09-03 06:00:11,BTCUSDT,Buy,59135.7,0.006,354.8142,0.1774071,USDT,Taker,0.0,-0.1774071,30.69891672999999,Trade,,,,,
5345364546,2024-09-03 06:00:12,BTCUSDT,Buy,59135.7,0.012,709.6284,0.3548142,USDT,Taker,0.0,-0.3548142,30.34410252999999,Trade,,,,,
5351606172,2024-09-05 00:00:20,BTCUSDT,Buy,57973.4,0.002,115.9468,0.0579734,USDT,Taker,0.0,-0.0579734,30.28612912999999,Trade,,,,,
5352265717,2024-09-05 06:00:08,BTCUSDT,Buy,57159.3,0.005,285.7965,0.14289825,USDT,Taker,0.0,-0.14289825,30.14323087999999,Trade,,,,,
5363678806,2024-09-08 13:41:46,BTCUSDT,Buy,54155.0,0.02,1083.1,0.54155,USDT,Taker,0.0,-0.54155,29.60168087999999,Trade,,,,,
5367741021,2024-09-09 18:00:13,BTCUSDT,Buy,56510.0,0.003,169.53,0.084765,USDT,Taker,0.0,-0.084765,29.51691587999999,Trade,,,,,
5367741022,2024-09-09 18:00:13,BTCUSDT,Buy,56510.0,0.005,282.55,0.141275,USDT,Taker,0.0,-0.141275,29.375640879999988,Trade,,,,,
5367741023,2024-09-09 18:00:13,BTCUSDT,Buy,56510.0,0.002,113.02,0.05651,USDT,Taker,0.0,-0.05651,29.31913087999999,Trade,,,,,
5367741050,2024-09-09 18:00:14,BTCUSDT,Buy,56511.1,0.01,565.111,0.2825555,USDT,Taker,0.0,-0.2825555,29.036575379999988,Trade,,,,,
5367741209,2024-09-09 18:00:16,BTCUSDT,Buy,56485.5,0.01,564.855,0.2824275,USDT,Taker,0.0,-0.2824275,28.754147879999987,Trade,,,,,
5367741288,2024-09-09 18:00:17,BTCUSDT,Buy,56480.1,0.01,564.801,0.2824005,USDT,Taker,0.0,-0.2824005,28.471747379999986,Trade,,,,,
5367741355,2024-09-09 18:00:18,BTCUSDT,Buy,56490.5,0.01,564.905,0.2824525,USDT,Taker,0.0,-0.2824525,28.189294879999984,Trade,,,,,
5367741379,2024-09-09 18:00:19,BTCUSDT,Buy,56489.9,0.01,564.899,0.2824495,USDT,Taker,0.0,-0.2824495,27.906845379999986,Trade,,,,,
5367741426,2024-09-09 18:00:20,BTCUSDT,Buy,56488.1,0.01,564.881,0.2824405,USDT,Taker,0.0,-0.2824405,27.624404879999986,Trade,,,,,
5368754837,2024-09-10 00:00:22,BTCUSDT,Buy,57033.9,0.002,114.0678,0.0570339,USDT,Taker,0.0,-0.0570339,27.567370979999986,Trade,,,,,
5368754838,2024-09-10 00:00:22,BTCUSDT,Buy,57033.9,0.008,456.2712,0.2281356,USDT,Taker,0.0,-0.2281356,27.339235379999984,Trade,,,,,
5368754880,2024-09-10 00:00:23,BTCUSDT,Buy,57037.0,0.01,570.37,0.285185,USDT,Taker,0.0,-0.285185,27.054050379999985,Trade,,,,,
5368754926,2024-09-10 00:00:24,BTCUSDT,Buy,57037.0,0.01,570.37,0.285185,USDT,Taker,0.0,-0.285185,26.768865379999987,Trade,,,,,
5368754993,2024-09-10 00:00:25,BTCUSDT,Buy,57040.0,0.01,570.4,0.2852,USDT,Taker,0.0,-0.2852,26.483665379999987,Trade,,,,,
5368755045,2024-09-10 00:00:26,BTCUSDT,Buy,57041.8,0.01,570.418,0.285209,USDT,Taker,0.0,-0.285209,26.19845637999999,Trade,,,,,
5368755136,2024-09-10 00:00:28,BTCUSDT,Buy,57037.0,0.01,570.37,0.285185,USDT,Taker,0.0,-0.285185,25.91327137999999,Trade,,,,,
5368755154,2024-09-10 00:00:29,BTCUSDT,Buy,57037.0,0.01,570.37,0.285185,USDT,Taker,0.0,-0.285185,25.628086379999992,Trade,,,,,
5371820610,2024-09-11 00:00:11,BTCUSDT,Sell,57625.8,0.005,288.129,0.1440645,USDT,Taker,4.44048918,4.29642468,29.924511059999993,Trade,,,,,
5371820662,2024-09-11 00:00:12,BTCUSDT,Sell,57620.1,0.005,288.1005,0.14405025,USDT,Taker,4.41198918,4.26793893,34.19244998999999,Trade,,,,,
5371820670,2024-09-11 00:00:13,BTCUSDT,Sell,57620.1,0.005,288.1005,0.14405025,USDT,Taker,4.41198918,4.26793893,38.46038891999999,Trade,,,,,
5371820685,2024-09-11 00:00:14,BTCUSDT,Sell,57620.1,0.005,288.1005,0.14405025,USDT,Taker,4.41198918,4.26793893,42.72832784999999,Trade,,,,,
5371820698,2024-09-11 00:00:16,BTCUSDT,Sell,57620.1,0.005,288.1005,0.14405025,USDT,Taker,4.41198918,4.26793893,46.99626677999999,Trade,,,,,
5371820730,2024-09-11 00:00:17,BTCUSDT,Sell,57616.9,0.004,230.4676,0.1152338,USDT,Taker,3.51679135,3.40155755,50.39782432999999,Trade,,,,,
5371820738,2024-09-11 00:00:18,BTCUSDT,Sell,57616.9,0.004,230.4676,0.1152338,USDT,Taker,3.51679135,3.40155755,53.79938187999999,Trade,,,,,
5371820745,2024-09-11 00:00:19,BTCUSDT,Sell,57616.9,0.004,230.4676,0.1152338,USDT,Taker,3.51679135,3.40155755,57.20093942999999,Trade,,,,,
5372778894,2024-09-11 06:00:10,BTCUSDT,Buy,56227.7,0.005,281.1385,0.14056925,USDT,Taker,0.0,-0.14056925,57.06037017999999,Trade,,,,,
5372778910,2024-09-11 06:00:11,BTCUSDT,Buy,56227.7,0.005,281.1385,0.14056925,USDT,Taker,0.0,-0.14056925,56.919800929999994,Trade,,,,,
5372778977,2024-09-11 06:00:12,BTCUSDT,Buy,56220.4,0.005,281.102,0.140551,USDT,Taker,0.0,-0.140551,56.77924992999999,Trade,,,,,
5372778991,2024-09-11 06:00:13,BTCUSDT,Buy,56220.4,0.005,281.102,0.140551,USDT,Taker,0.0,-0.140551,56.63869892999999,Trade,,,,,
5372779045,2024-09-11 06:00:14,BTCUSDT,Buy,56226.0,0.004,224.904,0.112452,USDT,Taker,0.0,-0.112452,56.52624692999999,Trade,,,,,
5372779115,2024-09-11 06:00:16,BTCUSDT,Buy,56220.4,0.004,224.8816,0.1124408,USDT,Taker,0.0,-0.1124408,56.41380612999999,Trade,,,,,
5372779124,2024-09-11 06:00:17,BTCUSDT,Buy,56220.4,0.005,281.102,0.140551,USDT,Taker,0.0,-0.140551,56.27325512999999,Trade,,,,,
5372779133,2024-09-11 06:00:18,BTCUSDT,Buy,56220.4,0.004,224.8816,0.1124408,USDT,Taker,0.0,-0.1124408,56.16081432999999,Trade,,,,,
5373469164,2024-09-11 12:12:47,BTCUSDT,Sell,56768.9,0.005,283.8445,0.0567689,USDT,Taker,0.67071297,0.61394407,56.77475839999999,Trade,,,,,
5373469165,2024-09-11 12:12:47,BTCUSDT,Sell,56768.9,0.004,227.0756,0.04541512,USDT,Taker,0.53657037,0.49115524999999993,57.26591364999999,Trade,,,,,
5373469166,2024-09-11 12:12:47,BTCUSDT,Sell,56768.9,0.005,283.8445,0.0567689,USDT,Taker,0.67071297,0.61394407,57.87985771999999,Trade,,,,,
5373469167,2024-09-11 12:12:47,BTCUSDT,Sell,56768.9,0.004,227.0756,0.04541512,USDT,Taker,0.53657037,0.49115524999999993,58.37101296999999,Trade,,,,,
5373469168,2024-09-11 12:12:47,BTCUSDT,Sell,56768.9,0.005,283.8445,0.0567689,USDT,Taker,0.67071297,0.61394407,58.98495703999999,Trade,,,,,
5373469169,2024-09-11 12:12:47,BTCUSDT,Sell,56768.9,0.005,283.8445,0.0567689,USDT,Taker,0.67071297,0.61394407,59.59890110999999,Trade,,,,,
5373469170,2024-09-11 12:12:47,BTCUSDT,Sell,56768.9,0.004,227.0756,0.04541512,USDT,Taker,0.53657037,0.49115524999999993,60.09005635999999,Trade,,,,,
5375505823,2024-09-11 18:00:12,BTCUSDT,Buy,57660.6,0.004,230.6424,0.1153212,USDT,Taker,0.0,-0.1153212,59.974735159999994,Trade,,,,,
5375505847,2024-09-11 18:00:13,BTCUSDT,Buy,57660.6,0.004,230.6424,0.1153212,USDT,Taker,0.0,-0.1153212,59.85941396,Trade,,,,,
5375506046,2024-09-11 18:00:15,BTCUSDT,Buy,57674.2,0.005,288.371,0.1441855,USDT,Taker,0.0,-0.1441855,59.71522846,Trade,,,,,
5375506183,2024-09-11 18:00:16,BTCUSDT,Buy,57687.5,0.004,230.75,0.115375,USDT,Taker,0.0,-0.115375,59.59985346,Trade,,,,,
5375506381,2024-09-11 18:00:18,BTCUSDT,Buy,57682.8,0.005,288.414,0.144207,USDT,Taker,0.0,-0.144207,59.45564646,Trade,,,,,
5375506431,2024-09-11 18:00:19,BTCUSDT,Buy,57685.0,0.005,288.425,0.1442125,USDT,Taker,0.0,-0.1442125,59.311433959999995,Trade,,,,,
5375506546,2024-09-11 18:00:20,BTCUSDT,Buy,57693.8,0.005,288.469,0.14423449,USDT,Taker,0.0,-0.14423449,59.16719946999999,Trade,,,,,
5377528144,2024-09-12 12:00:13,BTCUSDT,Sell,58049.9,0.005,290.2495,0.14512475,USDT,Taker,6.17296802,6.02784327,65.19504273999999,Trade,,,,,
5377528247,2024-09-12 12:00:15,BTCUSDT,Sell,58035.4,0.005,290.177,0.1450885,USDT,Taker,6.10046802,5.95537952,71.15042225999998,Trade,,,,,
5377528265,2024-09-12 12:00:16,BTCUSDT,Sell,58035.0,0.004,232.14,0.11607,USDT,Taker,4.87877442,4.76270442,75.91312667999999,Trade,,,,,
5377528269,2024-09-12 12:00:17,BTCUSDT,Sell,58035.0,0.004,232.14,0.11607,USDT,Taker,4.87877442,4.76270442,80.6758311,Trade,,,,,
5377528287,2024-09-12 12:00:18,BTCUSDT,Sell,58035.0,0.005,290.175,0.1450875,USDT,Taker,6.09846802,5.9533805200000005,86.62921161999999,Trade,,,,,
5377528303,2024-09-12 12:00:19,BTCUSDT,Sell,58035.0,0.005,290.175,0.1450875,USDT,Taker,6.09846802,5.9533805200000005,92.58259213999999,Trade,,,,,
5377528318,2024-09-12 12:00:20,BTCUSDT,Sell,58035.0,0.004,232.14,0.11607,USDT,Taker,4.87877442,4.76270442,97.34529656,Trade,,,,,
5377528324,2024-09-12 12:00:21,BTCUSDT,Sell,58035.0,0.005,290.175,0.1450875,USDT,Taker,6.09846802,5.9533805200000005,103.29867707999999,Trade,,,,,
5378958409,2024-09-12 18:00:09,BTCUSDT,Buy,58378.2,0.005,291.891,0.1459455,USDT,Taker,0.0,-0.1459455,103.15273158,Trade,,,,,
5378958608,2024-09-12 18:00:11,BTCUSDT,Buy,58370.5,0.005,291.8525,0.14592625,USDT,Taker,0.0,-0.14592625,103.00680532999999,Trade,,,,,
5378958714,2024-09-12 18:00:12,BTCUSDT,Buy,58363.1,0.005,291.8155,0.14590775,USDT,Taker,0.0,-0.14590775,102.86089757999999,Trade,,,,,
5378958821,2024-09-12 18:00:14,BTCUSDT,Buy,58352.1,0.004,233.4084,0.1167042,USDT,Taker,0.0,-0.1167042,102.74419337999998,Trade,,,,,
5378958843,2024-09-12 18:00:15,BTCUSDT,Buy,58352.1,0.005,291.7605,0.14588024,USDT,Taker,0.0,-0.14588024,102.59831313999999,Trade,,,,,
5378958854,2024-09-12 18:00:16,BTCUSDT,Buy,58352.1,0.004,233.4084,0.1167042,USDT,Taker,0.0,-0.1167042,102.48160893999999,Trade,,,,,
5378958903,2024-09-12 18:00:18,BTCUSDT,Buy,58356.6,0.004,233.4264,0.1167132,USDT,Taker,0.0,-0.1167132,102.36489573999998,Trade,,,,,
5378958963,2024-09-12 18:00:19,BTCUSDT,Buy,58352.1,0.005,291.7605,0.14588024,USDT,Taker,0.0,-0.14588024,102.21901549999998,Trade,,,,,
5381992802,2024-09-13 18:00:10,BTCUSDT,Sell,59568.5,0.005,297.8425,0.14892125,USDT,Taker,12.22118793,12.072266679999998,114.29128217999998,Trade,,,,,
5381992822,2024-09-13 18:00:11,BTCUSDT,Sell,59568.5,0.004,238.274,0.119137,USDT,Taker,9.77695034,9.65781334,123.94909551999999,Trade,,,,,
5381992874,2024-09-13 18:00:12,BTCUSDT,Sell,59565.0,0.01,595.65,0.297825,USDT,Taker,24.40737586,24.10955086,148.05864637999997,Trade,,,,,
5381992875,2024-09-13 18:00:12,BTCUSDT,Sell,59565.0,0.002,119.13,0.059565,USDT,Taker,4.88147517,4.82191017,152.88055654999997,Trade,,,,,
5381992939,2024-09-13 18:00:14,BTCUSDT,Sell,59567.9,0.005,297.8395,0.14891974,USDT,Taker,12.21818793,12.069268189999999,164.94982473999997,Trade,,,,,
5381992965,2024-09-13 18:00:15,BTCUSDT,Sell,59568.0,0.005,297.84,0.14892,USDT,Taker,12.21868793,12.06976793,177.01959266999998,Trade,,,,,
5381993049,2024-09-13 18:00:16,BTCUSDT,Sell,59568.0,0.005,297.84,0.14892,USDT,Taker,12.21868793,12.06976793,189.0893606,Trade,,,,,
5381993153,2024-09-13 18:00:17,BTCUSDT,Sell,59555.0,0.002,119.11,0.059555,USDT,Taker,4.86147517,4.801920170000001,193.89128076999998,Trade,,,,,
5381993154,2024-09-13 18:00:17,BTCUSDT,Sell,59555.0,0.002,119.11,0.059555,USDT,Taker,4.86147517,4.801920170000001,198.69320093999997,Trade,,,,,
5381993176,2024-09-13 18:00:18,BTCUSDT,Sell,59555.0,0.004,238.22,0.11911,USDT,Taker,9.72295034,9.603840340000001,208.29704127999997,Trade,,,,,
5381993267,2024-09-13 18:00:19,BTCUSDT,Sell,59564.9,0.005,297.8245,0.14891225,USDT,Taker,12.20318793,12.05427568,220.35131695999996,Trade,,,,,
5382884011,2024-09-14 00:00:13,BTCUSDT,Buy,60499.4,0.005,302.497,0.1512485,USDT,Taker,0.0,-0.1512485,220.20006845999995,Trade,,,,,
5382884048,2024-09-14 00:00:14,BTCUSDT,Buy,60499.4,0.004,241.9976,0.1209988,USDT,Taker,0.0,-0.1209988,220.07906965999996,Trade,,,,,
5382884078,2024-09-14 00:00:15,BTCUSDT,Buy,60499.4,0.004,241.9976,0.1209988,USDT,Taker,0.0,-0.1209988,219.95807085999996,Trade,,,,,
5382884125,2024-09-14 00:00:16,BTCUSDT,Buy,60499.4,0.005,302.497,0.1512485,USDT,Taker,0.0,-0.1512485,219.80682235999996,Trade,,,,,
5382884136,2024-09-14 00:00:17,BTCUSDT,Buy,60499.4,0.005,302.497,0.1512485,USDT,Taker,0.0,-0.1512485,219.65557385999995,Trade,,,,,
5382884194,2024-09-14 00:00:18,BTCUSDT,Buy,60504.7,0.005,302.5235,0.15126175,USDT,Taker,0.0,-0.15126175,219.50431210999994,Trade,,,,,
5382884209,2024-09-14 00:00:19,BTCUSDT,Buy,60504.7,0.005,302.5235,0.15126175,USDT,Taker,0.0,-0.15126175,219.35305035999994,Trade,,,,,
5382884232,2024-09-14 00:00:21,BTCUSDT,Buy,60505.9,0.012,726.0708,0.3630354,USDT,Taker,0.0,-0.3630354,218.99001495999994,Trade,,,,,
5382884252,2024-09-14 00:00:22,BTCUSDT,Buy,60505.9,0.004,242.0236,0.1210118,USDT,Taker,0.0,-0.1210118,218.86900315999995,Trade,,,,,
5392149858,2024-09-17 18:00:16,BTCUSDT,Sell,60941.4,0.004,243.7656,0.04875312,USDT,Taker,11.6893343,11.64058118,230.50958433999995,Trade,,,,,
5392149859,2024-09-17 18:00:16,BTCUSDT,Sell,60941.4,0.012,731.2968,0.14625936,USDT,Taker,35.06800292,34.921743559999996,265.4313278999999,Trade,,,,,
5392149860,2024-09-17 18:00:16,BTCUSDT,Sell,60941.4,0.005,304.707,0.0609414,USDT,Taker,14.61166788,14.55072648,279.9820543799999,Trade,,,,,
5392149861,2024-09-17 18:00:16,BTCUSDT,Sell,60941.4,0.004,243.7656,0.04875312,USDT,Taker,11.6893343,11.64058118,291.62263555999994,Trade,,,,,
5392149926,2024-09-17 18:00:17,BTCUSDT,Sell,60949.9,0.005,304.7495,0.15237475,USDT,Taker,14.65416788,14.50179313,306.12442868999995,Trade,,,,,
5392150084,2024-09-17 18:00:18,BTCUSDT,Sell,60953.9,0.004,243.8156,0.1219078,USDT,Taker,11.7393343,11.617426499999999,317.74185518999997,Trade,,,,,
5392150261,2024-09-17 18:00:19,BTCUSDT,Sell,60949.5,0.004,243.798,0.121899,USDT,Taker,11.7217343,11.599835299999999,329.34169048999996,Trade,,,,,
5392150262,2024-09-17 18:00:19,BTCUSDT,Sell,60949.5,0.001,60.9495,0.03047475,USDT,Taker,2.93043357,2.8999588199999997,332.24164930999996,Trade,,,,,
5392150272,2024-09-17 18:00:20,BTCUSDT,Sell,60949.5,0.005,304.7475,0.15237375,USDT,Taker,14.65216788,14.49979413,346.74144343999995,Trade,,,,,
5392150336,2024-09-17 18:00:22,BTCUSDT,Sell,60954.1,0.005,304.7705,0.15238525,USDT,Taker,14.67516788,14.52278263,361.26422606999995,Trade,,,,,
5392952224,2024-09-18 00:00:20,BTCUSDT,Buy,60299.9,0.005,301.4995,0.15074974,USDT,Taker,0.0,-0.15074974,361.11347632999997,Trade,,,,,
5393003133,2024-09-18 00:30:51,BTCUSDT,Buy,60005.2,0.012,720.0624,0.3600312,USDT,Taker,0.0,-0.3600312,360.75344513,Trade,,,,,
5393003134,2024-09-18 00:30:51,BTCUSDT,Buy,60005.2,0.002,120.0104,0.0600052,USDT,Taker,0.0,-0.0600052,360.69343993,Trade,,,,,
5393003135,2024-09-18 00:30:51,BTCUSDT,Buy,60005.2,0.006,360.0312,0.1800156,USDT,Taker,0.0,-0.1800156,360.51342433,Trade,,,,,
5393003136,2024-09-18 00:30:51,BTCUSDT,Buy,60005.2,0.013,780.0676,0.3900338,USDT,Taker,0.0,-0.3900338,360.12339053,Trade,,,,,
5393003137,2024-09-18 00:30:51,BTCUSDT,Buy,60005.2,0.005,300.026,0.150013,USDT,Taker,0.0,-0.150013,359.97337753,Trade,,,,,
5393003138,2024-09-18 00:30:51,BTCUSDT,Buy,60005.2,0.012,720.0624,0.3600312,USDT,Taker,0.0,-0.3600312,359.61334633,Trade,,,,,
5397143025,2024-09-19 00:00:26,BTCUSDT,Sell,61779.9,0.004,247.1196,0.1235598,USDT,Taker,12.72478254,12.601222739999999,372.21456907000004,Trade,,,,,
5397143168,2024-09-19 00:00:28,BTCUSDT,Sell,61781.8,0.005,308.909,0.1544545,USDT,Taker,15.91547818,15.76102368,387.97559275000003,Trade,,,,,
5397143242,2024-09-19 00:00:29,BTCUSDT,Sell,61781.8,0.005,308.909,0.1544545,USDT,Taker,15.91547818,15.76102368,403.73661643,Trade,,,,,
5397278276,2024-09-19 00:16:11,BTCUSDT,Sell,61926.4,0.11,6811.904,3.405952,USDT,Taker,366.04651998,362.64056798,766.37718441,Trade,,,,,
5397278277,2024-09-19 00:16:11,BTCUSDT,Sell,61926.4,0.053,3282.0992,1.6410496,USDT,Taker,176.36786872,174.72681912,941.10400353,Trade,,,,,
5397405577,2024-09-19 00:36:07,BTCUSDT,Sell,62249.9,0.014,871.4986,0.4357493,USDT,Taker,51.1167389,50.680989600000004,991.78499313,Trade,,,,,
5398095987,2024-09-19 06:00:13,BTCUSDT,Buy,61963.7,0.012,743.5644,0.3717822,USDT,Taker,0.0,-0.3717822,991.41321093,Trade,,,,,
5398096051,2024-09-19 06:00:14,BTCUSDT,Buy,61960.1,0.006,371.7606,0.1858803,USDT,Taker,0.0,-0.1858803,991.22733063,Trade,,,,,
5398709624,2024-09-19 12:00:12,BTCUSDT,Sell,62638.4,0.012,751.6608,0.3758304,USDT,Taker,8.1108,7.7349695999999994,998.96230023,Trade,,,,,
5400119575,2024-09-19 18:00:08,BTCUSDT,Buy,63660.1,0.006,381.9606,0.1909803,USDT,Taker,0.0,-0.1909803,998.77131993,Trade,,,,,
5400119650,2024-09-19 18:00:09,BTCUSDT,Buy,63665.2,0.012,763.9824,0.3819912,USDT,Taker,0.0,-0.3819912,998.38932873,Trade,,,,,
5412708581,2024-09-25 00:00:23,BTCUSDT,Sell,64260.3,0.012,771.1236,0.3855618,USDT,Taker,12.2646,11.8790382,1010.26836693,Trade,,,,,
5413211323,2024-09-25 06:00:06,BTCUSDT,Buy,64112.8,0.012,769.3536,0.3846768,USDT,Taker,0.0,-0.3846768,1009.88369013,Trade,,,,,
5417939786,2024-09-26 18:00:06,BTCUSDT,Sell,65114.9,0.012,781.3788,0.3906894,USDT,Taker,17.2725,16.8818106,1026.76550073,Trade,,,,,
5417939794,2024-09-26 18:00:06,BTCUSDT,Buy,65115.0,0.003,195.345,0.0976725,USDT,Taker,0.0,-0.0976725,1026.66782823,Trade,,,,,
5417939799,2024-09-26 18:00:07,BTCUSDT,Buy,65115.0,0.003,195.345,0.0976725,USDT,Taker,0.0,-0.0976725,1026.57015573,Trade,,,,,
5417939817,2024-09-26 18:00:07,BTCUSDT,Buy,65115.0,0.003,195.345,0.0976725,USDT,Taker,0.0,-0.0976725,1026.4724832299999,Trade,,,,,
5418581459,2024-09-27 00:00:18,BTCUSDT,Buy,65141.6,0.006,390.8496,0.1954248,USDT,Taker,0.0,-0.1954248,1026.27705843,Trade,,,,,
5418581515,2024-09-27 00:00:19,BTCUSDT,Buy,65145.1,0.006,390.8706,0.1954353,USDT,Taker,0.0,-0.1954353,1026.0816231299998,Trade,,,,,
5418581546,2024-09-27 00:00:20,BTCUSDT,Buy,65145.1,0.012,781.7412,0.3908706,USDT,Taker,0.0,-0.3908706,1025.6907525299998,Trade,,,,,
5418581595,2024-09-27 00:00:21,BTCUSDT,Buy,65148.0,0.006,390.888,0.195444,USDT,Taker,0.0,-0.195444,1025.4953085299999,Trade,,,,,
5421005572,2024-09-27 18:00:49,BTCUSDT,Sell,65879.3,0.006,395.2758,0.07905516,USDT,Taker,6.51218823,6.433133069999999,1031.9284415999998,Trade,,,,,
5421005574,2024-09-27 18:00:49,BTCUSDT,Sell,65879.3,0.006,395.2758,0.07905516,USDT,Taker,6.51218823,6.433133069999999,1038.3615746699998,Trade,,,,,
5421005575,2024-09-27 18:00:49,BTCUSDT,Sell,65879.3,0.012,790.5516,0.15811032,USDT,Taker,13.02437647,12.86626615,1051.2278408199998,Trade,,,,,
5421005576,2024-09-27 18:00:49,BTCUSDT,Sell,65879.3,0.006,395.2758,0.07905516,USDT,Taker,6.51218823,6.433133069999999,1057.6609738899997,Trade,,,,,
5421409985,2024-09-28 00:00:14,BTCUSDT,Buy,65755.5,0.002,131.511,0.06575549,USDT,Taker,0.0,-0.06575549,1057.5952183999998,Trade,,,,,
